route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,05h 15m,2:15,3.9,INR 667,29
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,06h 45m,5:00,3.5,INR 350,35
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jain Parshwanath Travels,A/C Seater / Sleeper (2+1),22:31,06h 27m,4:58,2,INR 354.29,36
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,06h 54m,4:54,3.8,INR 350,32
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,5:45,2.5,INR 400,44
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Jain Parshwanath Travels,NON AC Seater / Sleeper 2+1,22:15,06h 27m,4:42,2.5,INR 350,34
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06h 30m,6:00,3,INR 360,45
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Shrinath travel agency,AC Sleeper (2+1),22:00,05h 30m,3:30,1.7,INR 600,36
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,06h 00m,4:30,2,INR 350,35
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,4:15,2.5,INR 400,45
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,06h 10m,3:10,3.6,INR 600,39
Udaipur to Jodhpur Bus,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur?fromCityId=470&toCityId=1169&fromCityName=Udaipur&toCityName=Jodhpur&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Kamlesh Travels,A/C Seater / Sleeper (2+1),21:00,05h 45m,2:45,3.1,INR 600,37
Digha to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05h 25m,5:00,3.2,INR 420,28
Digha to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Satya Paribahan,A/C Seater (2+3),23:00,06h 10m,5:10,2.6,399,24
Digha to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Arunita Paribahan,A/C Seater (2+3),23:35,05h 25m,5:00,2.9,INR 370,21
Digha to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,06h 20m,3:35,3.2,INR 650,23
Digha to Barasat (West Bengal) Bus,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal?fromCityId=74706&toCityId=201668&fromCityName=Digha&toCityName=Barasat%20(West%20Bengal)&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,05h 30m,4:30,1,570,60
Badaun to Delhi Bus,https://www.redbus.in/bus-tickets/badaun-to-delhi?fromCityId=94833&toCityId=733&fromCityName=Badaun&toCityName=Delhi&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,UPSRTC - BDN0039,Ordinary Non AC Seater 2+3,6:00,06h 31m,12:31,3.3,INR 411,20
Badaun to Delhi Bus,https://www.redbus.in/bus-tickets/badaun-to-delhi?fromCityId=94833&toCityId=733&fromCityName=Badaun&toCityName=Delhi&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,UPSRTC - GRH0091,Ordinary Non AC Seater 2+3,6:10,07h 00m,13:10,3.3,INR 403,20
Badaun to Delhi Bus,https://www.redbus.in/bus-tickets/badaun-to-delhi?fromCityId=94833&toCityId=733&fromCityName=Badaun&toCityName=Delhi&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,UPSRTC - GRH0090,Ordinary Non AC Seater 2+3,"05:50	","07h 00m	","12:50	","3.3	",INR 403,20
Badaun to Delhi Bus,https://www.redbus.in/bus-tickets/badaun-to-delhi?fromCityId=94833&toCityId=733&fromCityName=Badaun&toCityName=Delhi&busType=Any&opId=0&onward=18-Jul-2024&srcCountry=IND&destCountry=IND,UPSRTC - BDN0018,Ordinary Non AC Seater 2+3,5:30,06h 00m,11:30,3.3,INR 403,52
